ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
2024,Senior,Tempo Integral,Software Engineer,160000.0,USD,160000.0,AU,Presencial,AU,Média,AUS
2024,Senior,Tempo Integral,Software Development Engineer,252000.0,USD,252000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Development Engineer,168000.0,USD,168000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,230000.0,USD,230000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,140000.0,USD,140000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,150000.0,USD,150000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,102000.0,USD,102000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Full Stack Engineer,250000.0,USD,250000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Full Stack Engineer,185000.0,USD,185000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Manager,265000.0,USD,265000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Manager,180200.0,USD,180200.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Systems Engineer,257500.0,USD,257500.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Systems Engineer,175100.0,USD,175100.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Engineer,310000.0,USD,310000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,245000.0,USD,245000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,237000.0,USD,237000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,202000.0,USD,202000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Solutions Architect,247300.0,USD,247300.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Solutions Architect,139900.0,USD,139900.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,200000.0,USD,200000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,158000.0,USD,158000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Cloud Engineer,125000.0,USD,125000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Cloud Engineer,93876.0,USD,93876.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Development Engineer,175000.0,USD,175000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Development Engineer,122500.0,USD,122500.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Solutions Engineer,104000.0,USD,104000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Solutions Engineer,77000.0,USD,77000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Full Stack Engineer,180000.0,USD,180000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Full Stack Engineer,120000.0,USD,120000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,180000.0,USD,180000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,120000.0,USD,120000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,DevOps Engineer,165000.0,CHF,187500.0,CH,Presencial,CH,Média,CHE
2024,Senior,Tempo Integral,DevOps Engineer,100000.0,CHF,113636.0,CH,Presencial,CH,Média,CHE
2024,Senior,Tempo Integral,Engineer,165000.0,CHF,187500.0,CH,Presencial,CH,Média,CHE
2024,Senior,Tempo Integral,Engineer,100000.0,CHF,113636.0,CH,Presencial,CH,Média,CHE
2024,Senior,Tempo Integral,Engineer,246400.0,USD,246400.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,117300.0,USD,117300.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,110000.0,USD,110000.0,BR,Remoto,BR,Média,BRA
2024,Pleno,Tempo Integral,Engineer,90000.0,USD,90000.0,BR,Remoto,BR,Média,BRA
2024,Senior,Tempo Integral,Software Engineer,225600.0,USD,225600.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,188000.0,USD,188000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,225600.0,USD,225600.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,188000.0,USD,188000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Manager,240000.0,USD,240000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Manager,200000.0,USD,200000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Manager,205000.0,USD,205000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Manager,175000.0,USD,175000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Associate,200000.0,USD,200000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Associate,150000.0,USD,150000.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Product Analyst,110000.0,USD,110000.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Product Analyst,90000.0,USD,90000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,143500.0,USD,143500.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,103500.0,USD,103500.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,126880.0,USD,126880.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,76960.0,USD,76960.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,126880.0,USD,126880.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineer,76960.0,USD,76960.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Machine Learning Engineer,129600.0,USD,129600.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Machine Learning Engineer,112200.0,USD,112200.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,AI Product Owner,125000.0,USD,125000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,AI Product Owner,110000.0,USD,110000.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Analytics Engineer,232222.0,USD,232222.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Analytics Engineer,106400.0,USD,106400.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Engineer,235400.0,USD,235400.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Engineer,183695.0,USD,183695.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,BI Analyst,94920.0,USD,94920.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,BI Analyst,72320.0,USD,72320.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Software Engineer,153600.0,USD,153600.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Software Engineer,115200.0,USD,115200.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,320500.0,USD,320500.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,232000.0,USD,232000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Product Manager,296020.0,USD,296020.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Product Manager,156864.0,USD,156864.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Engineer,279400.0,USD,279400.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Engineer,242585.0,USD,242585.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,296300.0,USD,296300.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Engineer,166600.0,USD,166600.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,284280.0,USD,284280.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,142140.0,USD,142140.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,172400.0,USD,172400.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,82100.0,USD,82100.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,220000.0,USD,220000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,96600.0,USD,96600.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Analyst,137000.0,USD,137000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Analyst,60400.0,USD,60400.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Analyst,137000.0,USD,137000.0,AT,Presencial,AT,Média,AUT
2024,Pleno,Tempo Integral,Analyst,60400.0,USD,60400.0,AT,Presencial,AT,Média,AUT
2024,Senior,Tempo Integral,Data Engineer,170000.0,USD,170000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Engineer,130000.0,USD,130000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Machine Learning Engineer,261500.0,USD,261500.0,US,Presencial,US,Grande,USA
2024,Senior,Tempo Integral,Machine Learning Engineer,151300.0,USD,151300.0,US,Presencial,US,Grande,USA
2024,Senior,Tempo Integral,Data Scientist,280000.0,USD,280000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,162000.0,USD,162000.0,US,Presencial,US,Média,USA
2024,Executivo,Tempo Integral,Software Engineer,230000.0,USD,230000.0,US,Remoto,US,Média,USA
2024,Executivo,Tempo Integral,Software Engineer,180000.0,USD,180000.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Associate,195700.0,USD,195700.0,US,Presencial,US,Grande,USA
2024,Pleno,Tempo Integral,Associate,118400.0,USD,118400.0,US,Presencial,US,Grande,USA
2024,Senior,Tempo Integral,BI Engineer,137000.0,USD,137000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,BI Engineer,101000.0,USD,101000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Research Scientist,294700.0,USD,294700.0,US,Presencial,US,Grande,USA
2024,Senior,Tempo Integral,Research Scientist,170500.0,USD,170500.0,US,Presencial,US,Grande,USA
2024,Pleno,Tempo Integral,Software Engineer,285670.0,USD,285670.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,207760.0,USD,207760.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,225000.0,USD,225000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,170000.0,USD,170000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,230000.0,USD,230000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,195500.0,USD,195500.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Analyst,105000.0,USD,105000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Analyst,85000.0,USD,85000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Analytics Engineer,160000.0,USD,160000.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Analytics Engineer,130000.0,USD,130000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Engineer,220000.0,USD,220000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Engineer,170000.0,USD,170000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Engineer,72000.0,EUR,80000.0,FI,Presencial,FI,Média,FIN
2024,Senior,Tempo Integral,Data Engineer,60000.0,EUR,66666.0,FI,Presencial,FI,Média,FIN
2024,Senior,Tempo Integral,Data Engineer,164700.0,USD,164700.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Engineer,90300.0,USD,90300.0,US,Remoto,US,Média,USA
2024,Pleno,Contrato,Data Engineer,110000.0,GBP,137500.0,GB,Remoto,GB,Média,GBR
2024,Pleno,Contrato,Data Engineer,90000.0,GBP,112500.0,GB,Remoto,GB,Média,GBR
2024,Senior,Tempo Integral,Data Engineer,300000.0,USD,300000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Engineer,200000.0,USD,200000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,243000.0,USD,243000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,192000.0,USD,192000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Product Manager,204500.0,USD,204500.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Product Manager,108500.0,USD,108500.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Computer Vision Engineer,210000.0,USD,210000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Architect,160000.0,USD,160000.0,AU,Presencial,AU,Média,AUS
2024,Senior,Tempo Integral,Data Architect,140000.0,USD,140000.0,AU,Presencial,AU,Média,AUS
2024,Senior,Tempo Integral,Data Architect,155000.0,USD,155000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Architect,155000.0,USD,155000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Systems Engineer,340000.0,USD,340000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Systems Engineer,315000.0,USD,315000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,304496.0,USD,304496.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,148049.0,USD,148049.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,227374.0,USD,227374.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,168426.0,USD,168426.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,310270.0,USD,310270.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,239080.0,USD,239080.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,85000.0,USD,85000.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,80000.0,USD,80000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,270000.0,USD,270000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,175000.0,USD,175000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,194000.0,USD,194000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,160000.0,USD,160000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,165000.0,USD,165000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Engineer,130000.0,USD,130000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Engineer,197700.0,USD,197700.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Engineer,197700.0,USD,197700.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,240000.0,USD,240000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,200000.0,USD,200000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,240000.0,USD,240000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,200000.0,USD,200000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Machine Learning Engineer,223000.0,USD,223000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Machine Learning Engineer,185000.0,USD,185000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Machine Learning Engineer,234637.0,USD,234637.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Machine Learning Engineer,199441.0,USD,199441.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Machine Learning Engineer,283780.0,USD,283780.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Machine Learning Engineer,233840.0,USD,233840.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Applied Scientist,200000.0,USD,200000.0,CA,Presencial,CA,Média,CAN
2024,Senior,Tempo Integral,Applied Scientist,150000.0,USD,150000.0,CA,Presencial,CA,Média,CAN
2024,Senior,Tempo Integral,Machine Learning Engineer,155000.0,USD,155000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Machine Learning Engineer,155000.0,USD,155000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,203100.0,USD,203100.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Machine Learning Engineer,152100.0,USD,152100.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Analyst,150000.0,USD,150000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Analyst,130000.0,USD,130000.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Data Analyst,154500.0,USD,154500.0,US,Remoto,US,Média,USA
2024,Junior,Tempo Integral,Data Analyst,131325.0,USD,131325.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Analyst,147000.0,USD,147000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Analyst,25000.0,USD,25000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Analyst,147000.0,USD,147000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Analyst,25000.0,USD,25000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Data Analyst,170000.0,USD,170000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Analyst,140000.0,USD,140000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Analyst,65648.0,USD,65648.0,CA,Presencial,CA,Média,CAN
2024,Pleno,Tempo Integral,Data Analyst,51488.0,USD,51488.0,CA,Presencial,CA,Média,CAN
2024,Senior,Tempo Integral,AI Engineer,250000.0,USD,250000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,AI Engineer,185000.0,USD,185000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Specialist,114400.0,USD,114400.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Specialist,72800.0,USD,72800.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Specialist,135200.0,USD,135200.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Specialist,83200.0,USD,83200.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineering Manager,210000.0,USD,210000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Engineering Manager,180000.0,USD,180000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,163000.0,USD,163000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,128000.0,USD,128000.0,US,Presencial,US,Média,USA
2024,Executivo,Tempo Integral,Engineer,255000.0,USD,255000.0,US,Presencial,US,Média,USA
2024,Executivo,Tempo Integral,Engineer,170000.0,USD,170000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,213000.0,USD,213000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,142000.0,USD,142000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,200000.0,USD,200000.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,150000.0,USD,150000.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Product Manager,321500.0,USD,321500.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Product Manager,214300.0,USD,214300.0,US,Remoto,US,Média,USA
2024,Junior,Tempo Integral,Analyst,150000.0,USD,150000.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Analyst,135000.0,USD,135000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,348000.0,USD,348000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Engineer,232000.0,USD,232000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,250000.0,USD,250000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,190000.0,USD,190000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Manager,177000.0,USD,177000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Manager,96800.0,USD,96800.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Analyst,147000.0,USD,147000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Analyst,140109.0,USD,140109.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Associate,117718.0,USD,117718.0,AU,Remoto,AU,Média,AUS
2024,Pleno,Tempo Integral,Associate,88290.0,USD,88290.0,AU,Remoto,AU,Média,AUS
2024,Pleno,Tempo Integral,Associate,70000.0,GBP,87500.0,GB,Remoto,GB,Média,GBR
2024,Pleno,Tempo Integral,Associate,50000.0,GBP,62500.0,GB,Remoto,GB,Média,GBR
2024,Senior,Tempo Integral,Solutions Architect,155000.0,USD,155000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Solutions Architect,155000.0,USD,155000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Engineer,283400.0,USD,283400.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,136300.0,USD,136300.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,206515.0,USD,206515.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,206315.0,USD,206315.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Associate,140000.0,USD,140000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Associate,125000.0,USD,125000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,215000.0,USD,215000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,164000.0,USD,164000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Cloud Engineer,275600.0,USD,275600.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Cloud Engineer,183800.0,USD,183800.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,300000.0,USD,300000.0,AU,Presencial,AU,Média,AUS
2024,Senior,Tempo Integral,Software Engineer,270000.0,USD,270000.0,AU,Presencial,AU,Média,AUS
2024,Pleno,Tempo Integral,Analyst,94000.0,USD,94000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Analyst,80000.0,USD,80000.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Data Analyst,21500.0,EUR,23888.0,GR,Híbrido,GR,Grande,GRC
2024,Pleno,Tempo Integral,Engineer,110990.0,USD,110990.0,AU,Presencial,AU,Média,AUS
2024,Pleno,Tempo Integral,Engineer,100064.0,USD,100064.0,AU,Presencial,AU,Média,AUS
2024,Pleno,Tempo Integral,Data Visualization Developer,200000.0,USD,200000.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Data Visualization Developer,100000.0,USD,100000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,223500.0,USD,223500.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,94200.0,USD,94200.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,204600.0,USD,204600.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,84500.0,USD,84500.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,220000.0,USD,220000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Scientist,96600.0,USD,96600.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Analyst,110000.0,USD,110000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Analyst,70000.0,USD,70000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,254000.0,USD,254000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,204000.0,USD,204000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Machine Learning Engineer,261500.0,USD,261500.0,US,Presencial,US,Grande,USA
2024,Senior,Tempo Integral,Machine Learning Engineer,151300.0,USD,151300.0,US,Presencial,US,Grande,USA
2024,Senior,Tempo Integral,Software Engineer,500000.0,USD,500000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,100000.0,USD,100000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,296100.0,USD,296100.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Scientist,144500.0,USD,144500.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Solutions Architect,200000.0,USD,200000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Solutions Architect,140000.0,USD,140000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,400838.0,USD,400838.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,229163.0,USD,229163.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,AI Developer,155000.0,USD,155000.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,AI Developer,110000.0,USD,110000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,205000.0,USD,205000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,160000.0,USD,160000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Analyst,198000.0,USD,198000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Data Analyst,108000.0,USD,108000.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Data Analyst,40000.0,USD,40000.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Data Analyst,32000.0,USD,32000.0,US,Remoto,US,Média,USA
2024,Junior,Tempo Integral,Data Governance Analyst,129288.0,USD,129288.0,AU,Presencial,AU,Média,AUS
2024,Junior,Tempo Integral,Data Governance Analyst,116059.0,USD,116059.0,AU,Presencial,AU,Média,AUS
2024,Pleno,Tempo Integral,Software Developer,196500.0,USD,196500.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Developer,97300.0,USD,97300.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Product Manager,110240.0,USD,110240.0,US,Presencial,US,Média,USA
2024,Junior,Tempo Integral,Product Manager,39500.0,USD,39500.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,234900.0,USD,234900.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,113500.0,USD,113500.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Developer,178200.0,USD,178200.0,US,Presencial,US,Média,USA
2024,Pleno,Tempo Integral,Software Developer,74800.0,USD,74800.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Manager,190000.0,USD,190000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Manager,140000.0,USD,140000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,294000.0,USD,294000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Software Engineer,179000.0,USD,179000.0,US,Presencial,US,Média,USA
2024,Senior,Tempo Integral,Engineer,210000.0,USD,210000.0,US,Remoto,US,Média,USA
2024,Senior,Tempo Integral,Engineer,175000.0,USD,175000.0,US,Remoto,US,Média,USA
2024,Pleno,Tempo Integral,Quantitative Analyst,100000.0,USD,100000.0,CA,Híbrido,CA,Grande,CAN
2024,Senior,Tempo Integral,Software Engineer,233000.0,USD,233000.0,US,Presencial,US,Média,USA
